epoch,step,train/loss,val/loss_step1,val/loss_step2,val/loss_step3,val/loss_step4
2,1299,0.06691594421863556,,,,
2,1309,0.07023298740386963,,,,
2,1319,0.06876868009567261,,,,
2,1329,0.06905711442232132,,,,
2,1339,0.0738258957862854,,,,
2,1349,0.07293805480003357,,,,
2,1359,0.06767456978559494,,,,
2,1369,0.06823894381523132,,,,
2,1379,0.06947594881057739,,,,
2,1389,0.07017435878515244,,,,
2,1399,0.0674605593085289,,,,
2,1399,,0.06879589706659317,0.16769076883792877,0.25781333446502686,0.3511931300163269
2,1409,0.07035795599222183,,,,
2,1419,0.0698305144906044,,,,
2,1429,0.06907282024621964,,,,
2,1439,0.06967265903949738,,,,
2,1449,0.06547445058822632,,,,
2,1459,0.06778780370950699,,,,
2,1469,0.0668981745839119,,,,
2,1479,0.06889331340789795,,,,
2,1489,0.06805203855037689,,,,
2,1499,0.07044222950935364,,,,
2,1509,0.06638850271701813,,,,
2,1519,0.06942176818847656,,,,
2,1529,0.06875722855329514,,,,
2,1539,0.06469418853521347,,,,
2,1549,0.06948783993721008,,,,
2,1559,0.06596710532903671,,,,
2,1569,0.06718651950359344,,,,
2,1579,0.06966445595026016,,,,
2,1589,0.06853196024894714,,,,
2,1599,0.06693035364151001,,,,
2,1599,,0.06632518023252487,0.15974511206150055,0.2420186698436737,0.3218874931335449
2,1609,0.06630177050828934,,,,
2,1619,0.0677160918712616,,,,
2,1629,0.0661999061703682,,,,
2,1639,0.0661601573228836,,,,
2,1649,0.06574372202157974,,,,
2,1659,0.06571204215288162,,,,
2,1669,0.06882672011852264,,,,
2,1679,0.06481832265853882,,,,
2,1689,0.06754957884550095,,,,
2,1699,0.0669640451669693,,,,
2,1709,0.06754004210233688,,,,
2,1719,0.06729814410209656,,,,
2,1729,0.0666724294424057,,,,
2,1739,0.06667545437812805,,,,
2,1749,0.06517407298088074,,,,
2,1759,0.06408451497554779,,,,
2,1769,0.06765931099653244,,,,
2,1779,0.0666138082742691,,,,
2,1789,0.06223799288272858,,,,
2,1799,0.06416886299848557,,,,
2,1799,,0.06519769132137299,0.15599434077739716,0.2345380038022995,0.3101104199886322
2,1809,0.0653139278292656,,,,
2,1819,0.06633538752794266,,,,
2,1829,0.06647682189941406,,,,
2,1839,0.06680860370397568,,,,
2,1849,0.06478224694728851,,,,
2,1859,0.06602728366851807,,,,
2,1869,0.06329379230737686,,,,
2,1879,0.06712320446968079,,,,
2,1889,0.06383775174617767,,,,
2,1899,0.06626608222723007,,,,
2,1909,0.06892634928226471,,,,
3,1919,0.060945890843868256,,,,
3,1929,0.06547872722148895,,,,
3,1939,0.06268422305583954,,,,
3,1949,0.0646243616938591,,,,
3,1959,0.06571696698665619,,,,
3,1969,0.06350387632846832,,,,
3,1979,0.06440596282482147,,,,
3,1989,0.06499863415956497,,,,
3,1999,0.06312163919210434,,,,
3,1999,,0.06495066732168198,0.15497556328773499,0.23240715265274048,0.3057149052619934
