run,seed,variable,lead_hours,metric,value
pyramid,0,Q250,60.0,acc,0.16438968532014617
pyramid,0,Q250,66.0,acc,0.1350449828382838
pyramid,0,Q250,72.0,acc,0.11108332104914988
pyramid,0,Q250,78.0,acc,0.08863739790164354
pyramid,0,Q250,84.0,acc,0.07057022855264479
pyramid,0,Q250,90.0,acc,0.056901978829975074
pyramid,0,Q250,96.0,acc,0.04546842421088398
pyramid,0,Q250,102.0,acc,0.035121567501371964
pyramid,0,Q250,108.0,acc,0.027045234195486878
pyramid,0,Q250,114.0,acc,0.02042006233874798
pyramid,0,Q250,120.0,acc,0.01614697810260526
pyramid,0,Q500,6.0,rmse,0.00025920286037667804
pyramid,0,Q500,12.0,rmse,0.0004159290425581548
pyramid,0,Q500,18.0,rmse,0.0005218517289269794
pyramid,0,Q500,24.0,rmse,0.0006017996829424216
pyramid,0,Q500,30.0,rmse,0.0006712666224528034
pyramid,0,Q500,36.0,rmse,0.0007294135131394946
pyramid,0,Q500,42.0,rmse,0.0007803611854832205
pyramid,0,Q500,48.0,rmse,0.0008322085821770587
pyramid,0,Q500,54.0,rmse,0.0008928078155580758
pyramid,0,Q500,60.0,rmse,0.0009637512124876736
pyramid,0,Q500,66.0,rmse,0.0010503302302674652
pyramid,0,Q500,72.0,rmse,0.0011616671099720346
pyramid,0,Q500,78.0,rmse,0.0013086241569543096
pyramid,0,Q500,84.0,rmse,0.0015022437155315744
pyramid,0,Q500,90.0,rmse,0.0017624560730656426
pyramid,0,Q500,96.0,rmse,0.002121142047753307
pyramid,0,Q500,102.0,rmse,0.002616275383221059
pyramid,0,Q500,108.0,rmse,0.003287456160643412
pyramid,0,Q500,114.0,rmse,0.004169428094166995
pyramid,0,Q500,120.0,rmse,0.005281205703105949
pyramid,0,Q500,6.0,rmse_climatology,0.0006831534150562498
pyramid,0,Q500,12.0,rmse_climatology,0.0006830466695115641
pyramid,0,Q500,18.0,rmse_climatology,0.0006827280287992915
pyramid,0,Q500,24.0,rmse_climatology,0.0006827645634358622
pyramid,0,Q500,30.0,rmse_climatology,0.0006829591289369246
pyramid,0,Q500,36.0,rmse_climatology,0.0006830779143655346
pyramid,0,Q500,42.0,rmse_climatology,0.0006829774899694773
pyramid,0,Q500,48.0,rmse_climatology,0.0006826571860239166
pyramid,0,Q500,54.0,rmse_climatology,0.000682691598735421
pyramid,0,Q500,60.0,rmse_climatology,0.0006828771219046792
pyramid,0,Q500,66.0,rmse_climatology,0.0006829823064687919
pyramid,0,Q500,72.0,rmse_climatology,0.0006828699661071477
pyramid,0,Q500,78.0,rmse_climatology,0.0006825198970326708
pyramid,0,Q500,84.0,rmse_climatology,0.0006825740151594135
pyramid,0,Q500,90.0,rmse_climatology,0.0006827644177044798
pyramid,0,Q500,96.0,rmse_climatology,0.0006828774480533256
pyramid,0,Q500,102.0,rmse_climatology,0.0006827949940516311
pyramid,0,Q500,108.0,rmse_climatology,0.0006824462260645012
pyramid,0,Q500,114.0,rmse_climatology,0.0006825103067809391
pyramid,0,Q500,120.0,rmse_climatology,0.0006826688227663783
pyramid,0,Q500,6.0,skill,0.620578841203135
pyramid,0,Q500,12.0,skill,0.39106790044730166
pyramid,0,Q500,18.0,skill,0.23563746189715395
pyramid,0,Q500,24.0,skill,0.11858389381839429
pyramid,0,Q500,30.0,skill,0.017120360485292085
