epoch,step,train/loss,val/loss_step1,val/loss_step2,val/loss_step3,val/loss_step4
0,9,310.8505554199219,,,,
0,19,176.45361328125,,,,
0,29,120.3552017211914,,,,
0,39,80.92449951171875,,,,
0,49,53.86213302612305,,,,
0,59,35.804195404052734,,,,
0,69,25.0286808013916,,,,
0,79,17.520828247070312,,,,
0,89,12.732623100280762,,,,
0,99,9.837178230285645,,,,
0,109,6.446353912353516,,,,
0,119,5.335437774658203,,,,
0,129,4.2170281410217285,,,,
0,139,3.7028677463531494,,,,
0,149,2.971970558166504,,,,
0,159,2.5504631996154785,,,,
0,169,2.8406014442443848,,,,
0,179,1.7608559131622314,,,,
0,189,1.6450937986373901,,,,
0,199,1.8874430656433105,,,,
0,199,,1.7509443759918213,56.63520050048828,245.3920440673828,636.920166015625
0,209,1.3216782808303833,,,,
0,219,1.1736418008804321,,,,
0,229,1.200670599937439,,,,
0,239,1.1204535961151123,,,,
0,249,0.8227135539054871,,,,
0,259,0.9548676609992981,,,,
0,269,0.7047990560531616,,,,
0,279,1.226265549659729,,,,
0,289,0.7210509181022644,,,,
0,299,0.5661596059799194,,,,
0,309,0.6111015677452087,,,,
0,319,0.5613918304443359,,,,
0,329,0.5631279945373535,,,,
0,339,0.5441498160362244,,,,
0,349,0.8271734714508057,,,,
0,359,0.4517681896686554,,,,
0,369,0.44933021068573,,,,
0,379,0.5671517848968506,,,,
0,389,0.40144434571266174,,,,
0,399,0.35929495096206665,,,,
0,399,,0.3551943004131317,5.590699672698975,41.19460678100586,216.18783569335938
0,409,0.3626948297023773,,,,
0,419,0.3713359236717224,,,,
0,429,0.35464364290237427,,,,
0,439,0.3740004599094391,,,,
0,449,0.34169554710388184,,,,
0,459,0.3563741445541382,,,,
0,469,0.2720080018043518,,,,
0,479,0.3320343494415283,,,,
0,489,0.41227003931999207,,,,
0,499,0.2672179043292999,,,,
0,509,0.2510620057582855,,,,
0,519,0.2582333981990814,,,,
0,529,0.24802440404891968,,,,
0,539,0.19520428776741028,,,,
0,549,0.2511536180973053,,,,
0,559,0.24156643450260162,,,,
0,569,0.21326211094856262,,,,
0,579,0.26014444231987,,,,
0,589,0.2181350737810135,,,,
0,599,0.20747888088226318,,,,
0,599,,0.17476922273635864,1.2347266674041748,7.168539524078369,37.2022590637207
0,609,0.3028615713119507,,,,
0,619,0.20287391543388367,,,,
0,629,0.1975683718919754,,,,
1,639,0.24095271527767181,,,,
1,649,0.16110815107822418,,,,
1,659,0.1754864901304245,,,,
1,669,0.18486955761909485,,,,
1,679,0.1786549836397171,,,,
1,689,0.14897899329662323,,,,
