run,seed,variable,lead_hours,metric,value
baseline17,0,T2M,66.0,rmse_persistence,3.4909628891281392
baseline17,0,T2M,72.0,rmse_persistence,2.5868503809021246
baseline17,0,T2M,78.0,rmse_persistence,3.555532821089099
baseline17,0,T2M,84.0,rmse_persistence,4.185856503901089
baseline17,0,T2M,90.0,rmse_persistence,3.6145114809130496
baseline17,0,T2M,96.0,rmse_persistence,2.7404066729442076
baseline17,0,T2M,102.0,rmse_persistence,3.6596598977031896
baseline17,0,T2M,108.0,rmse_persistence,4.265589058811928
baseline17,0,T2M,114.0,rmse_persistence,3.7024791051465136
baseline17,0,T2M,120.0,rmse_persistence,2.8514896524253817
baseline17,0,T2M,6.0,acc,0.2922891676246155
baseline17,0,T2M,12.0,acc,0.23483198949195497
baseline17,0,T2M,18.0,acc,0.19055159650125922
baseline17,0,T2M,24.0,acc,0.1471990335124412
baseline17,0,T2M,30.0,acc,0.10759769934946123
baseline17,0,T2M,36.0,acc,0.07655976998724012
baseline17,0,T2M,42.0,acc,0.051215732958476534
baseline17,0,T2M,48.0,acc,0.026980576370955536
baseline17,0,T2M,54.0,acc,0.006391480630236784
baseline17,0,T2M,60.0,acc,-0.008148621264386023
baseline17,0,T2M,66.0,acc,-0.016152120549166683
baseline17,0,T2M,72.0,acc,-0.02003009944040474
baseline17,0,T2M,78.0,acc,-0.021178552600711085
baseline17,0,T2M,84.0,acc,-0.020670310098115728
baseline17,0,T2M,90.0,acc,-0.019594747466853454
baseline17,0,T2M,96.0,acc,-0.01664427186966407
baseline17,0,T2M,102.0,acc,-0.013988851468819287
baseline17,0,T2M,108.0,acc,-0.010197637505264048
baseline17,0,T2M,114.0,acc,-0.006358272560834372
baseline17,0,T2M,120.0,acc,-0.0038101581225078642
baseline17,0,T500,6.0,rmse,2.4186764069652225
baseline17,0,T500,12.0,rmse,2.572272566636283
baseline17,0,T500,18.0,rmse,2.9210934619263202
baseline17,0,T500,24.0,rmse,3.3460473676649882
baseline17,0,T500,30.0,rmse,3.8204205563356157
baseline17,0,T500,36.0,rmse,4.338700911789872
baseline17,0,T500,42.0,rmse,4.937089548986023
baseline17,0,T500,48.0,rmse,5.713210591274315
baseline17,0,T500,54.0,rmse,6.824153816802336
baseline17,0,T500,60.0,rmse,8.481596077845646
baseline17,0,T500,66.0,rmse,10.953337959708929
baseline17,0,T500,72.0,rmse,14.53097435100507
baseline17,0,T500,78.0,rmse,19.22224703832865
baseline17,0,T500,84.0,rmse,24.61027200918649
baseline17,0,T500,90.0,rmse,29.728222888996314
baseline17,0,T500,96.0,rmse,33.72742570266046
baseline17,0,T500,102.0,rmse,36.31338285738484
baseline17,0,T500,108.0,rmse,37.86788064922355
baseline17,0,T500,114.0,rmse,39.102636864000715
baseline17,0,T500,120.0,rmse,41.132019731829764
baseline17,0,T500,6.0,rmse_climatology,2.9774569685049244
baseline17,0,T500,12.0,rmse_climatology,2.9773762344689354
baseline17,0,T500,18.0,rmse_climatology,2.9772473844157563
baseline17,0,T500,24.0,rmse_climatology,2.9768731746148207
baseline17,0,T500,30.0,rmse_climatology,2.9770415911497445
baseline17,0,T500,36.0,rmse_climatology,2.976868243856841
baseline17,0,T500,42.0,rmse_climatology,2.976910373610372
baseline17,0,T500,48.0,rmse_climatology,2.9769093788793595
baseline17,0,T500,54.0,rmse_climatology,2.9765553232498516
baseline17,0,T500,60.0,rmse_climatology,2.976715607332143
baseline17,0,T500,66.0,rmse_climatology,2.976545555378126
baseline17,0,T500,72.0,rmse_climatology,2.9765589395473517
baseline17,0,T500,78.0,rmse_climatology,2.9765344787700996
baseline17,0,T500,84.0,rmse_climatology,2.9761800658684057
baseline17,0,T500,90.0,rmse_climatology,2.9762490601126785
baseline17,0,T500,96.0,rmse_climatology,2.9760322203327525
baseline17,0,T500,102.0,rmse_climatology,2.975945147610718
baseline17,0,T500,108.0,rmse_climatology,2.975880779885433
baseline17,0,T500,114.0,rmse_climatology,2.975525140921039
baseline17,0,T500,120.0,rmse_climatology,2.975605991752837
baseline17,0,T500,6.0,skill,0.18767040714623107
baseline17,0,T500,12.0,skill,0.1360606238280495
baseline17,0,T500,18.0,skill,0.018861020009076412
baseline17,0,T500,24.0,skill,-0.12401408168755301
baseline17,0,T500,30.0,skill,-0.2832943173159215
baseline17,0,T500,36.0,skill,-0.45747159644816393
baseline17,0,T500,42.0,skill,-0.6584609307529679
baseline17,0,T500,48.0,skill,-0.919175179402008
baseline17,0,T500,54.0,skill,-1.2926346315483945
baseline17,0,T500,60.0,skill,-1.8493135376970753
baseline17,0,T500,66.0,skill,-2.6798825201643757
baseline17,0,T500,72.0,skill,-3.8818029967230583
baseline17,0,T500,78.0,skill,-5.457928566065615
baseline17,0,T500,84.0,skill,-7.269080319239883
baseline17,0,T500,90.0,skill,-8.988486275362595
baseline17,0,T500,96.0,skill,-10.333017657614397
baseline17,0,T500,102.0,skill,-11.202302480789868
baseline17,0,T500,108.0,skill,-11.724932028587988
baseline17,0,T500,114.0,skill,-12.141423786423445
baseline17,0,T500,120.0,skill,-12.82307329862586
baseline17,0,T500,6.0,rmse_persistence,1.0556942613886906
baseline17,0,T500,12.0,rmse_persistence,1.7945229307440582
baseline17,0,T500,18.0,rmse_persistence,2.3115162563134337
baseline17,0,T500,24.0,rmse_persistence,2.6888587302303337
baseline17,0,T500,30.0,rmse_persistence,2.9832223588486677
baseline17,0,T500,36.0,rmse_persistence,3.198337437902712
baseline17,0,T500,42.0,rmse_persistence,3.346857957363509
baseline17,0,T500,48.0,rmse_persistence,3.4581321206947053
baseline17,0,T500,54.0,rmse_persistence,3.5578466426103286
baseline17,0,T500,60.0,rmse_persistence,3.638811584581928
baseline17,0,T500,66.0,rmse_persistence,3.6933063322405215
baseline17,0,T500,72.0,rmse_persistence,3.7369072605840667
baseline17,0,T500,78.0,rmse_persistence,3.786583183140071
baseline17,0,T500,84.0,rmse_persistence,3.830031635974811
baseline17,0,T500,90.0,rmse_persistence,3.858082304757006
baseline17,0,T500,96.0,rmse_persistence,3.880449174626353
baseline17,0,T500,102.0,rmse_persistence,3.91296469693894
baseline17,0,T500,108.0,rmse_persistence,3.9420933423682443
baseline17,0,T500,114.0,rmse_persistence,3.9576014376555406
baseline17,0,T500,120.0,rmse_persistence,3.9695343218606145
baseline17,0,T500,6.0,acc,0.6437958064278405
baseline17,0,T500,12.0,acc,0.5864730969531107
baseline17,0,T500,18.0,acc,0.4925746528682876
baseline17,0,T500,24.0,acc,0.3983121019122795
baseline17,0,T500,30.0,acc,0.31457083369026173
baseline17,0,T500,36.0,acc,0.24329624479666753
baseline17,0,T500,42.0,acc,0.18223325047856148
baseline17,0,T500,48.0,acc,0.12922270731203078
baseline17,0,T500,54.0,acc,0.08458845536287095
baseline17,0,T500,60.0,acc,0.04902277161541038
baseline17,0,T500,66.0,acc,0.022572010934013155
baseline17,0,T500,72.0,acc,0.003954027494640159
baseline17,0,T500,78.0,acc,-0.007523870500207911
baseline17,0,T500,84.0,acc,-0.012998812490406153
baseline17,0,T500,90.0,acc,-0.015473168536840547
baseline17,0,T500,96.0,acc,-0.016790290466319666
baseline17,0,T500,102.0,acc,-0.01825751861651126
baseline17,0,T500,108.0,acc,-0.020614236372692336
baseline17,0,T500,114.0,acc,-0.023597021280745235
baseline17,0,T500,120.0,acc,-0.02714692310725478
baseline17,0,T850,6.0,rmse,3.0169826860438556
baseline17,0,T850,12.0,rmse,3.2521707902862897
baseline17,0,T850,18.0,rmse,3.6575873738715585
baseline17,0,T850,24.0,rmse,4.164102978811717
baseline17,0,T850,30.0,rmse,4.777781999308734
baseline17,0,T850,36.0,rmse,5.484275520617884
baseline17,0,T850,42.0,rmse,6.333672237434514
baseline17,0,T850,48.0,rmse,7.459275457076665
baseline17,0,T850,54.0,rmse,9.034414178840954
baseline17,0,T850,60.0,rmse,11.186526075812381
baseline17,0,T850,66.0,rmse,14.083471946771668
baseline17,0,T850,72.0,rmse,18.066089838034298
baseline17,0,T850,78.0,rmse,23.209484412894714
baseline17,0,T850,84.0,rmse,29.126498313086387
baseline17,0,T850,90.0,rmse,34.49982748134304
baseline17,0,T850,96.0,rmse,38.18518735056122
baseline17,0,T850,102.0,rmse,39.767683902420806
baseline17,0,T850,108.0,rmse,39.925179134357755
baseline17,0,T850,114.0,rmse,39.73546029289258
baseline17,0,T850,120.0,rmse,40.04818998710959
baseline17,0,T850,6.0,rmse_climatology,3.1727879842870372
baseline17,0,T850,12.0,rmse_climatology,3.173635560227249
baseline17,0,T850,18.0,rmse_climatology,3.1737194056574842
baseline17,0,T850,24.0,rmse_climatology,3.17374449429147
baseline17,0,T850,30.0,rmse_climatology,3.1733992546429257
baseline17,0,T850,36.0,rmse_climatology,3.1733996887573768
baseline17,0,T850,42.0,rmse_climatology,3.17420085573652
baseline17,0,T850,48.0,rmse_climatology,3.174254666131736
baseline17,0,T850,54.0,rmse_climatology,3.174098465919527
baseline17,0,T850,60.0,rmse_climatology,3.1737390926272555
baseline17,0,T850,66.0,rmse_climatology,3.1737688898780054
baseline17,0,T850,72.0,rmse_climatology,3.1745958493826794
baseline17,0,T850,78.0,rmse_climatology,3.174602589007498
baseline17,0,T850,84.0,rmse_climatology,3.1744372235198175
baseline17,0,T850,90.0,rmse_climatology,3.174081895233391
baseline17,0,T850,96.0,rmse_climatology,3.1740715698885222
baseline17,0,T850,102.0,rmse_climatology,3.1747521455063756
baseline17,0,T850,108.0,rmse_climatology,3.174671310327006
baseline17,0,T850,114.0,rmse_climatology,3.1744180862096907
baseline17,0,T850,120.0,rmse_climatology,3.1739120004037895
baseline17,0,T850,6.0,skill,0.04910674744571464
baseline17,0,T850,12.0,skill,-0.024746140055670773
baseline17,0,T850,18.0,skill,-0.15246085314017654
baseline17,0,T850,24.0,skill,-0.3120473265259942
baseline17,0,T850,30.0,skill,-0.5055722951716439
baseline17,0,T850,36.0,skill,-0.7282019469679182
baseline17,0,T850,42.0,skill,-0.9953596276014143
baseline17,0,T850,48.0,skill,-1.3499297446624894
baseline17,0,T850,54.0,skill,-1.8462929792014853
baseline17,0,T850,60.0,skill,-2.5247150913568177
baseline17,0,T850,66.0,skill,-3.437459826292838
baseline17,0,T850,72.0,skill,-4.690831430258237
baseline17,0,T850,78.0,skill,-6.310988938666141
baseline17,0,T850,84.0,skill,-8.175326605070145
baseline17,0,T850,90.0,skill,-9.869230416881306
baseline17,0,T850,96.0,skill,-11.030348563281558
baseline17,0,T850,102.0,skill,-11.526232625343365
baseline17,0,T850,108.0,skill,-11.576161508274467
baseline17,0,T850,114.0,skill,-11.517399792267879
baseline17,0,T850,120.0,skill,-11.617927019405265
baseline17,0,T850,6.0,rmse_persistence,1.1854368463623612
baseline17,0,T850,12.0,rmse_persistence,1.9224688439016473
baseline17,0,T850,18.0,rmse_persistence,2.361336967114307
baseline17,0,T850,24.0,rmse_persistence,2.685710920443331
baseline17,0,T850,30.0,rmse_persistence,3.0688071278720765
baseline17,0,T850,36.0,rmse_persistence,3.349891928624069
baseline17,0,T850,42.0,rmse_persistence,3.4852407619233823
baseline17,0,T850,48.0,rmse_persistence,3.5695673179598257
baseline17,0,T850,54.0,rmse_persistence,3.7360108112553494
baseline17,0,T850,60.0,rmse_persistence,3.8639305261467123
baseline17,0,T850,66.0,rmse_persistence,3.898770710640536
baseline17,0,T850,72.0,rmse_persistence,3.9097562843140117
baseline17,0,T850,78.0,rmse_persistence,4.011615963781664
baseline17,0,T850,84.0,rmse_persistence,4.092193655077385
baseline17,0,T850,90.0,rmse_persistence,4.095654238455235
baseline17,0,T850,96.0,rmse_persistence,4.083013486244382
baseline17,0,T850,102.0,rmse_persistence,4.163197205564014
baseline17,0,T850,108.0,rmse_persistence,4.226885899332395
baseline17,0,T850,114.0,rmse_persistence,4.218257171568338
baseline17,0,T850,120.0,rmse_persistence,4.195250730021751
baseline17,0,T850,6.0,acc,0.5643640864774416
baseline17,0,T850,12.0,acc,0.49721581516375246
baseline17,0,T850,18.0,acc,0.4165054993728275
baseline17,0,T850,24.0,acc,0.33680532844634525
baseline17,0,T850,30.0,acc,0.2607557898324242
baseline17,0,T850,36.0,acc,0.1940052088886811
baseline17,0,T850,42.0,acc,0.13763795588754493
baseline17,0,T850,48.0,acc,0.09127284610451945
baseline17,0,T850,54.0,acc,0.054848710487459575
baseline17,0,T850,60.0,acc,0.02749199297760305
baseline17,0,T850,66.0,acc,0.008687255673886259
baseline17,0,T850,72.0,acc,-0.0022835212834004023
baseline17,0,T850,78.0,acc,-0.006585833410986501
baseline17,0,T850,84.0,acc,-0.005582729113293334
baseline17,0,T850,90.0,acc,-0.0016440959103386139
baseline17,0,T850,96.0,acc,0.0024724503771676033
baseline17,0,T850,102.0,acc,0.006259555945283079
baseline17,0,T850,108.0,acc,0.009067083531258227
baseline17,0,T850,114.0,acc,0.010444153375255123
baseline17,0,T850,120.0,acc,0.011051270663206623
baseline17,0,TP6h,6.0,rmse,0.0008486330920456675
baseline17,0,TP6h,12.0,rmse,0.0010561659255404225
baseline17,0,TP6h,18.0,rmse,0.0011667003791486124
baseline17,0,TP6h,24.0,rmse,0.0012525429598821416
baseline17,0,TP6h,30.0,rmse,0.001339894278985182
baseline17,0,TP6h,36.0,rmse,0.0014181983935867956
baseline17,0,TP6h,42.0,rmse,0.0015068677655747775
baseline17,0,TP6h,48.0,rmse,0.0016264553924664553
baseline17,0,TP6h,54.0,rmse,0.0018068946037858421
baseline17,0,TP6h,60.0,rmse,0.0020725499335722325
baseline17,0,TP6h,66.0,rmse,0.0024519292522895003
baseline17,0,TP6h,72.0,rmse,0.0029540976127469237
baseline17,0,TP6h,78.0,rmse,0.003540073689458518
baseline17,0,TP6h,84.0,rmse,0.004147804958286568
baseline17,0,TP6h,90.0,rmse,0.004679006000895717
baseline17,0,TP6h,96.0,rmse,0.005065397053029176
baseline17,0,TP6h,102.0,rmse,0.005297783760205169
baseline17,0,TP6h,108.0,rmse,0.005453288008014595
baseline17,0,TP6h,114.0,rmse,0.0055658653787861315
baseline17,0,TP6h,120.0,rmse,0.005678496222639486
baseline17,0,TP6h,6.0,rmse_climatology,0.0012468510164935836
baseline17,0,TP6h,12.0,rmse_climatology,0.0012462720783010014
baseline17,0,TP6h,18.0,rmse_climatology,0.0012448325974667152
baseline17,0,TP6h,24.0,rmse_climatology,0.0012439052661557001
baseline17,0,TP6h,30.0,rmse_climatology,0.0012452577597789924
baseline17,0,TP6h,36.0,rmse_climatology,0.0012462580517746283
baseline17,0,TP6h,42.0,rmse_climatology,0.0012458977785592574
baseline17,0,TP6h,48.0,rmse_climatology,0.0012447381500959407
baseline17,0,TP6h,54.0,rmse_climatology,0.0012437837867554466
baseline17,0,TP6h,60.0,rmse_climatology,0.0012449705667895525
baseline17,0,TP6h,66.0,rmse_climatology,0.0012456278148410495
baseline17,0,TP6h,72.0,rmse_climatology,0.0012453573771157875
baseline17,0,TP6h,78.0,rmse_climatology,0.0012445419091904981
baseline17,0,TP6h,84.0,rmse_climatology,0.0012437041138461179
baseline17,0,TP6h,90.0,rmse_climatology,0.0012447089532462224
baseline17,0,TP6h,96.0,rmse_climatology,0.0012451216330776605
baseline17,0,TP6h,102.0,rmse_climatology,0.001244749814243072
baseline17,0,TP6h,108.0,rmse_climatology,0.0012442327734347603
baseline17,0,TP6h,114.0,rmse_climatology,0.0012434755951551651
baseline17,0,TP6h,120.0,rmse_climatology,0.0012445971801678113
baseline17,0,TP6h,6.0,skill,0.31937891470609825
baseline17,0,TP6h,12.0,skill,0.15253984749441218
baseline17,0,TP6h,18.0,skill,0.06276524126786609
baseline17,0,TP6h,24.0,skill,-0.006944012507589248
baseline17,0,TP6h,30.0,skill,-0.07599753421571598
baseline17,0,TP6h,36.0,skill,-0.13796528059925484
baseline17,0,TP6h,42.0,skill,-0.20946340181880974
baseline17,0,TP6h,48.0,skill,-0.30666469276376973
baseline17,0,TP6h,54.0,skill,-0.4527401169131935
baseline17,0,TP6h,60.0,skill,-0.6647380981196902
baseline17,0,TP6h,66.0,skill,-0.9684284688218712
baseline17,0,TP6h,72.0,skill,-1.3720882591859138
baseline17,0,TP6h,78.0,skill,-1.8444792925945976
baseline17,0,TP6h,84.0,skill,-2.3350416004170036
baseline17,0,TP6h,90.0,skill,-2.7591165297660862
baseline17,0,TP6h,96.0,skill,-3.0681945590397097
baseline17,0,TP6h,102.0,skill,-3.256103274397139
baseline17,0,TP6h,108.0,skill,-3.3828519264611145
baseline17,0,TP6h,114.0,skill,-3.4760551799101487
baseline17,0,TP6h,120.0,skill,-3.5625173454706394
baseline17,0,TP6h,6.0,rmse_persistence,0.0009048634355718874
baseline17,0,TP6h,12.0,rmse_persistence,0.0012926352715344248
baseline17,0,TP6h,18.0,rmse_persistence,0.0014442153527561394
baseline17,0,TP6h,24.0,rmse_persistence,0.0015171698342423068
baseline17,0,TP6h,30.0,rmse_persistence,0.0016015273800824973
baseline17,0,TP6h,36.0,rmse_persistence,0.0016510004098460396
baseline17,0,TP6h,42.0,rmse_persistence,0.001667014411815868
baseline17,0,TP6h,48.0,rmse_persistence,0.0016670522252070278
baseline17,0,TP6h,54.0,rmse_persistence,0.0017013054523096812
baseline17,0,TP6h,60.0,rmse_persistence,0.001720633463080261
baseline17,0,TP6h,66.0,rmse_persistence,0.0017159730819481663
baseline17,0,TP6h,72.0,rmse_persistence,0.0017011681152532246
baseline17,0,TP6h,78.0,rmse_persistence,0.0017233678370622981
baseline17,0,TP6h,84.0,rmse_persistence,0.0017355280937243545
baseline17,0,TP6h,90.0,rmse_persistence,0.0017271210950235082
baseline17,0,TP6h,96.0,rmse_persistence,0.0017114746726072686
baseline17,0,TP6h,102.0,rmse_persistence,0.001732170787457305
baseline17,0,TP6h,108.0,rmse_persistence,0.001745133498674567
baseline17,0,TP6h,114.0,rmse_persistence,0.0017369465529256584
baseline17,0,TP6h,120.0,rmse_persistence,0.0017249578050447009
baseline17,0,TP6h,6.0,acc,0.7319221705166942
baseline17,0,TP6h,12.0,acc,0.5412353641703699
baseline17,0,TP6h,18.0,acc,0.41043542965905716
baseline17,0,TP6h,24.0,acc,0.3062538833372069
baseline17,0,TP6h,30.0,acc,0.21833626959393773
baseline17,0,TP6h,36.0,acc,0.15667239071513134
baseline17,0,TP6h,42.0,acc,0.10951033520306082
baseline17,0,TP6h,48.0,acc,0.07523382199302374
baseline17,0,TP6h,54.0,acc,0.048951962955901734
baseline17,0,TP6h,60.0,acc,0.030745981631274462
baseline17,0,TP6h,66.0,acc,0.01949434299577538
baseline17,0,TP6h,72.0,acc,0.012411890860608728
baseline17,0,TP6h,78.0,acc,0.007450823851873906
baseline17,0,TP6h,84.0,acc,0.003081207774451597
baseline17,0,TP6h,90.0,acc,0.0008232208560731044
baseline17,0,TP6h,96.0,acc,2.829444048429884e-05
baseline17,0,TP6h,102.0,acc,-0.0007924420326722602
baseline17,0,TP6h,108.0,acc,-0.0016686749148896148
baseline17,0,TP6h,114.0,acc,-0.0019563973000911697
baseline17,0,TP6h,120.0,acc,-0.002503366216079054
baseline17,0,U250,6.0,rmse,5.086583618581478
baseline17,0,U250,12.0,rmse,6.704054102897666
baseline17,0,U250,18.0,rmse,8.318552742437898
baseline17,0,U250,24.0,rmse,9.862925454849032
baseline17,0,U250,30.0,rmse,11.356087446851307
baseline17,0,U250,36.0,rmse,12.80124077535275
baseline17,0,U250,42.0,rmse,14.334373984750247
baseline17,0,U250,48.0,rmse,16.16610144655502
baseline17,0,U250,54.0,rmse,18.59508127362606
baseline17,0,U250,60.0,rmse,21.973390552292738
baseline17,0,U250,66.0,rmse,26.560010316971482
baseline17,0,U250,72.0,rmse,32.424585100362805
baseline17,0,U250,78.0,rmse,39.286709024984745
baseline17,0,U250,84.0,rmse,46.7244667240579
baseline17,0,U250,90.0,rmse,53.490287404698265
baseline17,0,U250,96.0,rmse,58.46946450797275
baseline17,0,U250,102.0,rmse,61.349979257369206
baseline17,0,U250,108.0,rmse,62.84598047623684
baseline17,0,U250,114.0,rmse,63.94072936778775
baseline17,0,U250,120.0,rmse,65.69376346967378
baseline17,0,U250,6.0,rmse_climatology,11.480551630619233
baseline17,0,U250,12.0,rmse_climatology,11.475688094528689
baseline17,0,U250,18.0,rmse_climatology,11.47646713528868
baseline17,0,U250,24.0,rmse_climatology,11.477035393880449
baseline17,0,U250,30.0,rmse_climatology,11.478049784443566
baseline17,0,U250,36.0,rmse_climatology,11.476443327342261
baseline17,0,U250,42.0,rmse_climatology,11.471763800931434
baseline17,0,U250,48.0,rmse_climatology,11.472390594653568
baseline17,0,U250,54.0,rmse_climatology,11.472896697082222
baseline17,0,U250,60.0,rmse_climatology,11.473852968294834
baseline17,0,U250,66.0,rmse_climatology,11.472336823034913
baseline17,0,U250,72.0,rmse_climatology,11.468140867278645
baseline17,0,U250,78.0,rmse_climatology,11.46872872296002
baseline17,0,U250,84.0,rmse_climatology,11.469193988909133
baseline17,0,U250,90.0,rmse_climatology,11.47067207272171
baseline17,0,U250,96.0,rmse_climatology,11.469435468610504
baseline17,0,U250,102.0,rmse_climatology,11.46592880669042
baseline17,0,U250,108.0,rmse_climatology,11.466823687389194
baseline17,0,U250,114.0,rmse_climatology,11.467544164084895
baseline17,0,U250,120.0,rmse_climatology,11.469130018927665
baseline17,0,U250,6.0,skill,0.5569390929774409
baseline17,0,U250,12.0,skill,0.415803736762941
baseline17,0,U250,18.0,skill,0.2751643302441563
baseline17,0,U250,24.0,skill,0.14063822961564276
baseline17,0,U250,30.0,skill,0.01062570209074698
baseline17,0,U250,36.0,skill,-0.11543623840795703
baseline17,0,U250,42.0,skill,-0.24953531414117736
baseline17,0,U250,48.0,skill,-0.4091310187859927
baseline17,0,U250,54.0,skill,-0.620783465988598
baseline17,0,U250,60.0,skill,-0.9150838530884777
baseline17,0,U250,66.0,skill,-1.3151351574373709
baseline17,0,U250,72.0,skill,-1.8273619478182308
baseline17,0,U250,78.0,skill,-2.4255504663157685
baseline17,0,U250,84.0,skill,-3.0739102302429533
baseline17,0,U250,90.0,skill,-3.663221741985195
baseline17,0,U250,96.0,skill,-4.097850253222289
baseline17,0,U250,102.0,skill,-4.350633192626421
baseline17,0,U250,108.0,skill,-4.480679060702103
baseline17,0,U250,114.0,skill,-4.5757997050530825
baseline17,0,U250,120.0,skill,-4.727876775418751
baseline17,0,U250,6.0,rmse_persistence,3.881921772820553
baseline17,0,U250,12.0,rmse_persistence,6.5041897861833196
baseline17,0,U250,18.0,rmse_persistence,8.400919535300467
baseline17,0,U250,24.0,rmse_persistence,9.77632466164654
baseline17,0,U250,30.0,rmse_persistence,10.842622330052693
baseline17,0,U250,36.0,rmse_persistence,11.632541814686435
baseline17,0,U250,42.0,rmse_persistence,12.239355760279475
baseline17,0,U250,48.0,rmse_persistence,12.71584407969059
baseline17,0,U250,54.0,rmse_persistence,13.125057846136578
baseline17,0,U250,60.0,rmse_persistence,13.452904474428964
baseline17,0,U250,66.0,rmse_persistence,13.724809311960465
baseline17,0,U250,72.0,rmse_persistence,13.9420939066971
baseline17,0,U250,78.0,rmse_persistence,14.155770454737333
baseline17,0,U250,84.0,rmse_persistence,14.337519527684671
baseline17,0,U250,90.0,rmse_persistence,14.498269701568965
baseline17,0,U250,96.0,rmse_persistence,14.630096097380875
baseline17,0,U250,102.0,rmse_persistence,14.763130544472855
baseline17,0,U250,108.0,rmse_persistence,14.875611838489906
baseline17,0,U250,114.0,rmse_persistence,14.978441051518779
baseline17,0,U250,120.0,rmse_persistence,15.06290112038555
baseline17,0,U250,6.0,acc,0.8959992084921411
baseline17,0,U250,12.0,acc,0.8166593424963978
baseline17,0,U250,18.0,acc,0.7210789748353711
baseline17,0,U250,24.0,acc,0.6210279712118884
baseline17,0,U250,30.0,acc,0.5225593278998248
baseline17,0,U250,36.0,acc,0.4318238038210193
baseline17,0,U250,42.0,acc,0.34852703308775096
baseline17,0,U250,48.0,acc,0.27183279656027864
baseline17,0,U250,54.0,acc,0.20285903858575413
baseline17,0,U250,60.0,acc,0.14331909239561683
baseline17,0,U250,66.0,acc,0.09520164372831298
baseline17,0,U250,72.0,acc,0.058974232948796945
baseline17,0,U250,78.0,acc,0.032878874189883216
baseline17,0,U250,84.0,acc,0.01582509196933504
baseline17,0,U250,90.0,acc,0.005736337498945724
baseline17,0,U250,96.0,acc,0.00015145777015321594
baseline17,0,U250,102.0,acc,-0.003509137205924126
baseline17,0,U250,108.0,acc,-0.005847078924165326
baseline17,0,U250,114.0,acc,-0.007412636515785265
baseline17,0,U250,120.0,acc,-0.007890009505254909
baseline17,0,U500,6.0,rmse,3.3851803074189384
baseline17,0,U500,12.0,rmse,4.400187629593468
baseline17,0,U500,18.0,rmse,5.398522713090739
baseline17,0,U500,24.0,rmse,6.3373902184932565
baseline17,0,U500,30.0,rmse,7.253351935488481
baseline17,0,U500,36.0,rmse,8.169908173497944
baseline17,0,U500,42.0,rmse,9.254311346467686
baseline17,0,U500,48.0,rmse,10.707226814753078
baseline17,0,U500,54.0,rmse,12.810049484531719
baseline17,0,U500,60.0,rmse,15.778713394120654
baseline17,0,U500,66.0,rmse,19.723053013203828
baseline17,0,U500,72.0,rmse,24.605368669731995
baseline17,0,U500,78.0,rmse,30.044567087979566
baseline17,0,U500,84.0,rmse,35.71600387175448
baseline17,0,U500,90.0,rmse,40.70097317567779
baseline17,0,U500,96.0,rmse,44.099903181724486
baseline17,0,U500,102.0,rmse,45.8826059943084
baseline17,0,U500,108.0,rmse,46.68248711504748
baseline17,0,U500,114.0,rmse,46.98245101836431
baseline17,0,U500,120.0,rmse,47.42896193362946
baseline17,0,U500,6.0,rmse_climatology,7.573119898692702
baseline17,0,U500,12.0,rmse_climatology,7.574040263916059
baseline17,0,U500,18.0,rmse_climatology,7.571273214786836
baseline17,0,U500,24.0,rmse_climatology,7.571392110830472
baseline17,0,U500,30.0,rmse_climatology,7.57110453536642
baseline17,0,U500,36.0,rmse_climatology,7.57101286783573
baseline17,0,U500,42.0,rmse_climatology,7.571935957132568
baseline17,0,U500,48.0,rmse_climatology,7.5692026171007685
baseline17,0,U500,54.0,rmse_climatology,7.569067205477484
baseline17,0,U500,60.0,rmse_climatology,7.568876423916957
baseline17,0,U500,66.0,rmse_climatology,7.568705938884408
baseline17,0,U500,72.0,rmse_climatology,7.569629199366253
baseline17,0,U500,78.0,rmse_climatology,7.566853913843884
baseline17,0,U500,84.0,rmse_climatology,7.566897721014303
baseline17,0,U500,90.0,rmse_climatology,7.566844493396155
baseline17,0,U500,96.0,rmse_climatology,7.567160529400152
baseline17,0,U500,102.0,rmse_climatology,7.568205792059026
baseline17,0,U500,108.0,rmse_climatology,7.565510285519708
baseline17,0,U500,114.0,rmse_climatology,7.565696808215112
baseline17,0,U500,120.0,rmse_climatology,7.565956244402382
baseline17,0,U500,6.0,skill,0.5530005661202724
baseline17,0,U500,12.0,skill,0.4190435386834862
baseline17,0,U500,18.0,skill,0.2869729357345968
baseline17,0,U500,24.0,skill,0.16298216685568856
baseline17,0,U500,30.0,skill,0.04196912067369318
baseline17,0,U500,36.0,skill,-0.07910372312356362
baseline17,0,U500,42.0,skill,-0.22218563374804612
baseline17,0,U500,48.0,skill,-0.4145779095096105
baseline17,0,U500,54.0,skill,-0.6924211579547752
baseline17,0,U500,60.0,skill,-1.0846837113447068
baseline17,0,U500,66.0,skill,-1.6058685820882763
baseline17,0,U500,72.0,skill,-2.250538173229412
baseline17,0,U500,78.0,skill,-2.9705493762753554
baseline17,0,U500,84.0,skill,-3.720032593088484
baseline17,0,U500,90.0,skill,-4.378856828787605
baseline17,0,U500,96.0,skill,-4.827800667157286
baseline17,0,U500,102.0,skill,-5.062547353356978
baseline17,0,U500,108.0,skill,-5.1704346902279905
baseline17,0,U500,114.0,skill,-5.209930454436006
